NumFloors,YearBuilt,,Year,Median
9,1915,,,
9,1915,,,
9,1915,,,
9,1915,,,
9,1915,,,
9,1916,,,
9,1916,,,
9,1916,,,
9,1916,,,
9,1916,,,
9,1916,,,
9,1916,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1917,,,
9,1918,,,
9,1918,,,
9,1918,,,
9,1919,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1920,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1921,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1922,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1923,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1924,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1925,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1926,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1927,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1928,,,
9,1929,,,
9,1929,,,
9,1929,,,
9,1929,,,
9,1929,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1930,,,
9,1931,,,
9,1931,,,
9,1934,,,
9,1935,,,
9,1936,,,
9,1936,,,
9,1937,,,
9,1939,,,
9,1939,,,
9,1939,,,
9,1939,,,
9,1939,,,
9,1939,,,
9,1940,,,
9,1941,,,
9,1954,,,
9,1960,,,
9,1960,,,
9,1960,,,
9,1962,,,
9,1962,,,
9,1962,,,
9,1963,,,
9,1963,,,
9,1964,,,
9,1964,,,
9,1965,,,
9,1966,,,
9,1967,,,
9,1967,,,
9,1967,,,
9,1972,,,
9,1973,,,
9,1973,,,
9,1973,,,
9,1977,,,
9,1981,,,
9,1982,,,
9,1983,,,
9,1983,,,
9,1984,,,
9,1984,,,
9,1984,,,
9,1985,,,
9,1985,,,
9,1985,,,
9,1985,,,
9,1985,,,
9,1986,,,
9,1986,,,
9,1986,,,
9,1987,,,
9,1988,,,
9,1988,,,
9,1988,,,
9,1988,,,
9,1989,,,
9,1990,,,
9,1990,,,
9,1990,,,
9,1991,,,
9,1991,,,
9,1991,,,
9,1995,,,
9,1995,,,
9,1996,,,
9,1996,,,
9,1997,,,
9,1998,,,
9,1998,,,
9,1999,,,
9,2000,,,
9,2000,,,
9,2001,,,
9,2001,,,
9,2002,,,
9,2002,,,
9,2003,,,
9,2004,,,
9,2004,,,
9,2004,,,
9,2004,,,
9,2004,,,
9,2004,,,
9,2004,,,
9,2005,,,
9,2005,,,
9,2005,,,
9,2006,,,
9,2006,,,
9,2006,,,
9,2006,,,
9,2007,,,
9,2007,,,
9,2007,,,
9,2007,,,
9,2007,,,
9,2007,,,
9,2008,,,
9,2008,,,
9,2008,,,
9,2008,,,
9,2008,,,
9,2009,,,
9,2010,,,
9,2010,,,
9,2010,,,
9,2010,,,
9,2010,,,
9,2010,,,
9,2011,,,
9,2011,,,
9,2011,,,
9,2011,,,
9,2011,,,
9,2012,,,
9,2013,,,
9,2013,,,
9,2013,,,
9,2013,,,
9,2013,,,
9,2013,,,
9,2014,,,
9,2014,,,
9,2015,,,
9,2015,,,
9,2015,,,
9,2015,,,
9,2016,,,
9,2040,,,
9.5,1900,,,
9.5,1910,,,
9.5,1912,,,
9.5,1914,,,
9.5,1927,,,
10,1860,,,
10,1873,,,
10,1890,,,
10,1895,,,
10,1896,,,
10,1899,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1900,,,
10,1901,,,
10,1901,,,
10,1901,,,
10,1901,,,
10,1901,,,
10,1902,,,
10,1902,,,
10,1902,,,
10,1902,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1903,,,
10,1904,,,
10,1904,,,
10,1905,,,
10,1905,,,
10,1905,,,
10,1905,,,
10,1905,,,
10,1905,,,
10,1906,,,
10,1906,,,
10,1906,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1907,,,
10,1908,,,
10,1908,,,
10,1908,,,
10,1908,,,
10,1908,,,
10,1908,,,
10,1909,,,
10,1909,,,
10,1909,,,
10,1909,,,
10,1909,,,
10,1909,,,
10,1909,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1910,,,
10,1911,,,
10,1911,,,
10,1911,,,
10,1912,,,
10,1912,,,
10,1912,,,
10,1913,,,
10,1913,,,
10,1913,,,
10,1913,,,
10,1913,,,
10,1913,,,
10,1914,,,
10,1914,,,
10,1914,,,
10,1914,,,
10,1914,,,
10,1914,,,
10,1914,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1915,,,
10,1916,,,
10,1916,,,
10,1916,,,
10,1916,,,
10,1917,,,
10,1917,,,
10,1917,,,
10,1917,,,
10,1918,,,
10,1919,,,
10,1919,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1920,,,
10,1921,,,
10,1921,,,
10,1921,,,
10,1921,,,
10,1922,,,
10,1923,,,
10,1923,,,
10,1923,,,
10,1923,,,
10,1923,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1924,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1925,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1926,,,
10,1927,,,
10,1927,,,
10,1927,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1928,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1929,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1930,,,
10,1931,,,
10,1931,,,
10,1931,,,
10,1931,,,
10,1931,,,
10,1931,,,
10,1932,,,
10,1932,,,
10,1933,,,
10,1934,,,
10,1935,,,
10,1940,,,
10,1940,,,
10,1941,,,
10,1941,,,
10,1941,,,
10,1941,,,
10,1942,,,
10,1945,,,
10,1950,,,
10,1950,,,
10,1950,,,
10,1951,,,
10,1952,,,
10,1953,,,
10,1954,,,
10,1954,,,
10,1954,,,
10,1957,,,
10,1957,,,
10,1958,,,
10,1959,,,
10,1959,,,
10,1959,,,
10,1960,,,
10,1961,,,
10,1961,,,
10,1961,,,
10,1962,,,
10,1963,,,
10,1964,,,
10,1966,,,
10,1967,,,
10,1967,,,
10,1968,,,
10,1970,,,
10,1970,,,
10,1971,,,
10,1971,,,
10,1971,,,
10,1973,,,
10,1974,,,
10,1979,,,
10,1980,,,
10,1980,,,
10,1981,,,
10,1981,,,
10,1984,,,
10,1985,,,
10,1985,,,
10,1985,,,
10,1985,,,
10,1986,,,
10,1987,,,
10,1987,,,
10,1987,,,
10,1987,,,
10,1987,,,
10,1988,,,
10,1988,,,
10,1989,,,
10,1989,,,
10,1990,,,
10,1991,,,
10,1991,,,
10,1993,,,
10,1994,,,
10,1995,,,
10,1996,,,
10,1996,,,
10,1996,,,
10,1997,,,
10,1998,,,
10,1999,,,
10,1999,,,
10,1999,,,
10,1999,,,
10,2000,,,
10,2000,,,
10,2001,,,
10,2001,,,
10,2002,,,
10,2002,,,
10,2003,,,
10,2003,,,
10,2004,,,
10,2005,,,
10,2005,,,
10,2005,,,
10,2006,,,
10,2006,,,
10,2006,,,
10,2006,,,
10,2006,,,
10,2006,,,
10,2007,,,
10,2007,,,
10,2007,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2008,,,
10,2009,,,
10,2009,,,
10,2009,,,
10,2010,,,
10,2011,,,
10,2012,,,
10,2013,,,
10,2013,,,
10,2013,,,
10,2013,,,
10,2013,,,
10,2014,,,
10,2015,,,
10,2015,,,
10,2015,,,
10,2015,,,
10,2016,,,
10.5,1917,,,
10.5,1928,,,
10.5,1982,,,
11,1853,,,
11,1892,,,
11,1894,,,
11,1895,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1900,,,
11,1901,,,
11,1901,,,
11,1901,,,
11,1902,,,
11,1902,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1903,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1904,,,
11,1905,,,
11,1905,,,
11,1905,,,
11,1905,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1906,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1907,,,
11,1908,,,
11,1908,,,
11,1908,,,
11,1908,,,
11,1908,,,
11,1908,,,
11,1909,,,
11,1909,,,
11,1909,,,
11,1909,,,
11,1909,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1910,,,
11,1911,,,
11,1911,,,
11,1911,,,
11,1911,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1912,,,
11,1913,,,
11,1913,,,
11,1914,,,
11,1914,,,
11,1914,,,
11,1915,,,
11,1915,,,
11,1915,,,
11,1915,,,
11,1915,,,
11,1915,,,
11,1915,,,
11,1916,,,
11,1916,,,
11,1916,,,
11,1916,,,
11,1917,,,
11,1917,,,
11,1919,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1920,,,
11,1921,,,
11,1921,,,
11,1922,,,
11,1923,,,
11,1923,,,
11,1923,,,
11,1923,,,
11,1923,,,
11,1923,,,
11,1923,,,
11,1924,,,
11,1924,,,
11,1924,,,
11,1924,,,
11,1924,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1925,,,
11,1926,,,
11,1926,,,
11,1926,,,
11,1927,,,
11,1927,,,
11,1927,,,
11,1927,,,
11,1927,,,
11,1928,,,
11,1928,,,
11,1928,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1929,,,
11,1930,,,
11,1930,,,
11,1930,,,
11,1930,,,
11,1930,,,
11,1930,,,
11,1931,,,
11,1931,,,
11,1931,,,
11,1932,,,
11,1938,,,
11,1940,,,
11,1940,,,
11,1940,,,
11,1940,,,
11,1941,,,
11,1945,,,
11,1948,,,
11,1948,,,
11,1950,,,
11,1950,,,
11,1956,,,
11,1957,,,
11,1958,,,
11,1958,,,
11,1959,,,
11,1960,,,
11,1961,,,
11,1962,,,
11,1963,,,
11,1964,,,
11,1964,,,
11,1965,,,
11,1966,,,
11,1966,,,
11,1971,,,
11,1971,,,
11,1972,,,
11,1974,,,
11,1977,,,
11,1979,,,
11,1980,,,
11,1980,,,
11,1981,,,
11,1982,,,
11,1982,,,
11,1982,,,
11,1983,,,
11,1984,,,
11,1985,,,
11,1985,,,
11,1986,,,
11,1986,,,
11,1986,,,
11,1986,,,
11,1987,,,
11,1987,,,
11,1987,,,
11,1987,,,
11,1988,,,
11,1988,,,
11,1990,,,
11,1990,,,
11,1990,,,
11,1993,,,
11,1997,,,
11,1997,,,
11,1998,,,
11,2000,,,
11,2000,,,
11,2000,,,
11,2000,,,
11,2002,,,
11,2002,,,
11,2003,,,
11,2003,,,
11,2003,,,
11,2005,,,
11,2005,,,
11,2005,,,
11,2005,,,
11,2005,,,
11,2005,,,
11,2005,,,
11,2006,,,
11,2006,,,
11,2006,,,
11,2006,,,
11,2006,,,
11,2006,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2007,,,
11,2008,,,
11,2008,,,
11,2008,,,
11,2008,,,
11,2008,,,
11,2008,,,
11,2009,,,
11,2009,,,
11,2010,,,
11,2010,,,
11,2010,,,
11,2010,,,
11,2010,,,
11,2012,,,
11,2012,,,
11,2012,,,
11,2013,,,
11,2013,,,
11,2013,,,
11,2014,,,
11,2014,,,
11,2015,,,
11,2015,,,
11,2015,,,
11,2016,,,
11.5,1900,,,
11.5,1910,,,
11.5,1920,,,
12,1868,,,
12,1896,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1900,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1901,,,
12,1902,,,
12,1902,,,
12,1902,,,
12,1902,,,
12,1902,,,
12,1902,,,
12,1903,,,
12,1903,,,
12,1903,,,
12,1903,,,
12,1903,,,
12,1903,,,
12,1904,,,
12,1904,,,
12,1904,,,
12,1904,,,
12,1904,,,
12,1905,,,
12,1905,,,
12,1905,,,
12,1905,,,
12,1905,,,
12,1905,,,
12,1905,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1906,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1907,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1908,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1909,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1910,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1911,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1912,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1913,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1914,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1915,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1916,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1917,,,
12,1918,,,
12,1918,,,
12,1918,,,
12,1918,,,
12,1919,,,
12,1919,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1920,,,
12,1921,,,
12,1921,,,
12,1921,,,
12,1921,,,
12,1921,,,
12,1921,,,
12,1922,,,
12,1922,,,
12,1922,,,
12,1922,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1923,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1924,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1925,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1926,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1927,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1928,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1929,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1930,,,
12,1931,,,
12,1931,,,
12,1931,,,
12,1932,,,
12,1935,,,
12,1935,,,
12,1935,,,
12,1935,,,
12,1936,,,
12,1936,,,
12,1937,,,
12,1938,,,
12,1938,,,
12,1940,,,
12,1940,,,
12,1940,,,
12,1940,,,
12,1940,,,
12,1942,,,
12,1942,,,
12,1944,,,
12,1946,,,
12,1947,,,
12,1947,,,
12,1948,,,
12,1949,,,
12,1949,,,
12,1950,,,
12,1950,,,
12,1951,,,
12,1951,,,
12,1952,,,
12,1954,,,
12,1954,,,
12,1955,,,
12,1955,,,
12,1955,,,
12,1955,,,
12,1956,,,
12,1957,,,
12,1958,,,
12,1958,,,
12,1959,,,
12,1959,,,
12,1959,,,
12,1959,,,
12,1959,,,
12,1960,,,
12,1960,,,
12,1961,,,
12,1962,,,
12,1962,,,
12,1962,,,
12,1963,,,
12,1963,,,
12,1963,,,
12,1963,,,
12,1963,,,
12,1963,,,
12,1963,,,
12,1964,,,
12,1964,,,
12,1964,,,
12,1965,,,
12,1965,,,
12,1965,,,
12,1966,,,
12,1966,,,
12,1967,,,
12,1968,,,
12,1969,,,
12,1970,,,
12,1972,,,
12,1973,,,
12,1973,,,
12,1974,,,
12,1975,,,
12,1975,,,
12,1977,,,
12,1980,,,
12,1980,,,
12,1985,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1986,,,
12,1987,,,
12,1987,,,
12,1988,,,
12,1988,,,
12,1988,,,
12,1988,,,
12,1990,,,
12,1991,,,
12,1991,,,
12,1991,,,
12,1994,,,
12,1995,,,
12,1996,,,
12,1997,,,
12,1997,,,
12,1998,,,
12,2000,,,
12,2000,,,
12,2000,,,
12,2000,,,
12,2000,,,
12,2001,,,
12,2001,,,
12,2001,,,
12,2002,,,
12,2002,,,
12,2002,,,
12,2002,,,
12,2003,,,
12,2003,,,
12,2004,,,
12,2004,,,
12,2005,,,
12,2005,,,
12,2005,,,
12,2005,,,
12,2005,,,
12,2005,,,
12,2006,,,
12,2006,,,
12,2006,,,
12,2006,,,
12,2006,,,
12,2006,,,
12,2007,,,
12,2007,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2008,,,
12,2009,,,
12,2009,,,
12,2009,,,
12,2009,,,
12,2009,,,
12,2010,,,
12,2010,,,
12,2010,,,
12,2010,,,
12,2011,,,
12,2011,,,
12,2011,,,
12,2012,,,
12,2012,,,
12,2012,,,
12,2012,,,
12,2013,,,
12,2013,,,
12,2013,,,
12,2013,,,
